Year,Event,Driver,Team,LapNumber,Stint,TyreLife,Compound,LapTime,Position,TrackTemp,AirTemp,FuelEstimate
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,41,2,33,HARD,82.798,13,42,25.1,38
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,42,2,34,HARD,82.709,13,42,25.1,36.2
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,43,2,35,HARD,82.686,13,42,25.1,34.4
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,44,2,36,HARD,82.681,13,42,25.1,32.6
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,45,2,37,HARD,84.419,13,42,25.1,30.8
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,46,2,38,HARD,83.857,13,42,25.1,29
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,47,2,39,HARD,85.739,13,42,25.1,27.2
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,48,2,40,HARD,82.396,13,42,25.1,25.4
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,49,2,41,HARD,82.636,13,42,25.1,23.6
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,50,2,42,HARD,83.889,13,42,25.1,21.8
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,51,2,43,HARD,83.709,14,42,25.1,20
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,52,2,44,HARD,84.074,14,42,25.1,18.2
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,53,2,45,HARD,82.947,14,42,25.1,16.4
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,54,2,46,HARD,83.616,14,42,25.1,14.6
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,55,2,47,HARD,83.01,14,42,25.1,12.8
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,56,2,48,HARD,82.917,14,42,25.1,11
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,57,2,49,HARD,84.466,14,42,25.1,9.2
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,58,2,50,HARD,82.528,14,42,25.1,7.4
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,59,2,51,HARD,84.53,15,42,25.1,5.6
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,60,2,52,HARD,84.449,16,42,25.1,3.8
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,61,2,53,HARD,86.165,18,42,25.1,2
2024,Emilia Romagna Grand Prix,BOT,Kick Sauber,62,2,54,HARD,85.985,18,42,25.1,0.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,2,1,2,SOFT,84.186,20,42,25.1,108.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,3,1,3,SOFT,83.009,20,42,25.1,106.4
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,4,1,4,SOFT,83.071,20,42,25.1,104.6
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,5,1,5,SOFT,82.698,20,42,25.1,102.8
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,6,1,6,SOFT,82.762,20,42,25.1,101
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,9,2,3,HARD,81.716,19,42,25.1,95.6
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,10,2,4,HARD,81.492,19,42,25.1,93.8
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,11,2,5,HARD,81.68,19,42,25.1,92
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,12,2,6,HARD,81.728,19,42,25.1,90.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,13,2,7,HARD,81.644,19,42,25.1,88.4
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,14,2,8,HARD,81.69,19,42,25.1,86.6
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,15,2,9,HARD,81.93,19,42,25.1,84.8
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,16,2,10,HARD,81.851,19,42,25.1,83
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,17,2,11,HARD,82.65,19,42,25.1,81.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,18,2,12,HARD,82.39,19,42,25.1,79.4
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,19,2,13,HARD,82.686,19,42,25.1,77.6
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,20,2,14,HARD,82.909,19,42,25.1,75.8
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,21,2,15,HARD,84.339,19,42,25.1,74
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,22,2,16,HARD,83.368,19,42,25.1,72.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,23,2,17,HARD,82.938,19,42,25.1,70.4
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,24,2,18,HARD,82.961,19,42,25.1,68.6
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,25,2,19,HARD,82.953,19,42,25.1,66.8
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,26,2,20,HARD,82.911,18,42,25.1,65
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,27,2,21,HARD,82.757,18,42,25.1,63.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,28,2,22,HARD,82.927,18,42,25.1,61.4
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,29,2,23,HARD,82.913,18,42,25.1,59.6
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,30,2,24,HARD,82.896,18,42,25.1,57.8
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,31,2,25,HARD,82.557,17,42,25.1,56
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,32,2,26,HARD,82.688,16,42,25.1,54.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,33,2,27,HARD,82.576,16,42,25.1,52.4
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,34,2,28,HARD,83.13,15,42,25.1,50.6
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,35,2,29,HARD,82.783,15,42,25.1,48.8
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,36,2,30,HARD,82.708,15,42,25.1,47
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,37,2,31,HARD,83.838,16,42,25.1,45.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,38,2,32,HARD,82.905,15,42,25.1,43.4
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,39,2,33,HARD,82.903,15,42,25.1,41.6
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,42,3,3,MEDIUM,79.851,19,42,25.1,36.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,43,3,4,MEDIUM,81.029,19,42,25.1,34.4
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,44,3,5,MEDIUM,80.979,19,42,25.1,32.6
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,45,3,6,MEDIUM,81.053,19,42,25.1,30.8
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,46,3,7,MEDIUM,81.032,19,42,25.1,29
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,47,3,8,MEDIUM,81.045,19,42,25.1,27.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,48,3,9,MEDIUM,80.925,19,42,25.1,25.4
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,49,3,10,MEDIUM,81.045,19,42,25.1,23.6
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,50,3,11,MEDIUM,81.536,19,42,25.1,21.8
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,51,3,12,MEDIUM,82.027,19,42,25.1,20
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,52,3,13,MEDIUM,81.176,18,42,25.1,18.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,53,3,14,MEDIUM,80.474,18,42,25.1,16.4
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,54,3,15,MEDIUM,80.988,18,42,25.1,14.6
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,55,3,16,MEDIUM,82.508,18,42,25.1,12.8
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,56,3,17,MEDIUM,83.677,18,42,25.1,11
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,57,3,18,MEDIUM,82.852,18,42,25.1,9.2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,58,3,19,MEDIUM,83.173,18,42,25.1,7.4
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,61,4,2,SOFT,84.389,19,42,25.1,2
2024,Emilia Romagna Grand Prix,ALO,Aston Martin,62,4,3,SOFT,79.004,19,42,25.1,0.2
2024,Emilia Romagna Grand Prix,ALB,Williams,2,1,2,MEDIUM,83.115,14,42,25.1,108.2
2024,Emilia Romagna Grand Prix,ALB,Williams,3,1,3,MEDIUM,82.652,14,42,25.1,106.4
2024,Emilia Romagna Grand Prix,ALB,Williams,4,1,4,MEDIUM,82.578,14,42,25.1,104.6
2024,Emilia Romagna Grand Prix,ALB,Williams,5,1,5,MEDIUM,82.357,14,42,25.1,102.8
2024,Emilia Romagna Grand Prix,ALB,Williams,6,1,6,MEDIUM,82.472,14,42,25.1,101
2024,Emilia Romagna Grand Prix,ALB,Williams,7,1,7,MEDIUM,82.495,14,42,25.1,99.2
2024,Emilia Romagna Grand Prix,ALB,Williams,11,3,2,MEDIUM,81.718,20,42,25.1,92
2024,Emilia Romagna Grand Prix,ALB,Williams,12,3,3,MEDIUM,81.558,20,42,25.1,90.2
2024,Emilia Romagna Grand Prix,ALB,Williams,13,3,4,MEDIUM,81.491,20,42,25.1,88.4
2024,Emilia Romagna Grand Prix,ALB,Williams,14,3,5,MEDIUM,81.839,20,42,25.1,86.6
2024,Emilia Romagna Grand Prix,ALB,Williams,15,3,6,MEDIUM,81.773,20,42,25.1,84.8
2024,Emilia Romagna Grand Prix,ALB,Williams,16,3,7,MEDIUM,82.144,20,42,25.1,83
2024,Emilia Romagna Grand Prix,ALB,Williams,17,3,8,MEDIUM,82.41,20,42,25.1,81.2
2024,Emilia Romagna Grand Prix,ALB,Williams,18,3,9,MEDIUM,82.247,20,42,25.1,79.4
2024,Emilia Romagna Grand Prix,ALB,Williams,19,3,10,MEDIUM,82.579,20,42,25.1,77.6
2024,Emilia Romagna Grand Prix,ALB,Williams,20,3,11,MEDIUM,81.725,20,42,25.1,75.8
2024,Emilia Romagna Grand Prix,ALB,Williams,21,3,12,MEDIUM,82.335,20,42,25.1,74
2024,Emilia Romagna Grand Prix,ALB,Williams,22,3,13,MEDIUM,82.27,20,42,25.1,72.2
2024,Emilia Romagna Grand Prix,ALB,Williams,25,4,16,MEDIUM,85.644,20,42,25.1,66.8
2024,Emilia Romagna Grand Prix,ALB,Williams,26,4,17,MEDIUM,82.204,20,42,25.1,65
2024,Emilia Romagna Grand Prix,ALB,Williams,27,4,18,MEDIUM,82.127,20,42,25.1,63.2
2024,Emilia Romagna Grand Prix,ALB,Williams,30,5,10,MEDIUM,81.354,20,42,25.1,57.8
2024,Emilia Romagna Grand Prix,ALB,Williams,31,5,11,MEDIUM,81.949,20,42,25.1,56
2024,Emilia Romagna Grand Prix,ALB,Williams,32,5,12,MEDIUM,81.817,20,42,25.1,54.2
2024,Emilia Romagna Grand Prix,ALB,Williams,33,5,13,MEDIUM,81.849,20,42,25.1,52.4
2024,Emilia Romagna Grand Prix,ALB,Williams,34,5,14,MEDIUM,81.773,20,42,25.1,50.6
2024,Emilia Romagna Grand Prix,ALB,Williams,35,5,15,MEDIUM,81.607,20,42,25.1,48.8
2024,Emilia Romagna Grand Prix,ALB,Williams,36,5,16,MEDIUM,81.759,20,42,25.1,47
2024,Emilia Romagna Grand Prix,ALB,Williams,37,5,17,MEDIUM,81.67,20,42,25.1,45.2
2024,Emilia Romagna Grand Prix,ALB,Williams,38,5,18,MEDIUM,81.712,20,42,25.1,43.4
2024,Emilia Romagna Grand Prix,ALB,Williams,39,5,19,MEDIUM,81.694,20,42,25.1,41.6
2024,Emilia Romagna Grand Prix,ALB,Williams,40,5,20,MEDIUM,81.854,20,42,25.1,39.8
2024,Emilia Romagna Grand Prix,ALB,Williams,41,5,21,MEDIUM,81.722,20,42,25.1,38
2024,Emilia Romagna Grand Prix,ALB,Williams,42,5,22,MEDIUM,81.808,20,42,25.1,36.2
2024,Emilia Romagna Grand Prix,ALB,Williams,43,5,23,MEDIUM,81.679,20,42,25.1,34.4
2024,Emilia Romagna Grand Prix,ALB,Williams,44,5,24,MEDIUM,81.521,20,42,25.1,32.6
2024,Emilia Romagna Grand Prix,ALB,Williams,45,5,25,MEDIUM,81.597,20,42,25.1,30.8
2024,Emilia Romagna Grand Prix,ALB,Williams,46,5,26,MEDIUM,81.331,20,42,25.1,29
2024,Emilia Romagna Grand Prix,ALB,Williams,47,5,27,MEDIUM,81.347,20,42,25.1,27.2
2024,Emilia Romagna Grand Prix,ALB,Williams,48,5,28,MEDIUM,81.274,20,42,25.1,25.4
2024,Emilia Romagna Grand Prix,ALB,Williams,49,5,29,MEDIUM,83.819,20,42,25.1,23.6
2024,Emilia Romagna Grand Prix,ALB,Williams,50,5,30,MEDIUM,82.412,20,42,25.1,21.8
2024,Monaco Grand Prix,LEC,Ferrari,3,2,2,HARD,84.624,1,46.3,21.6,106.4
2024,Monaco Grand Prix,LEC,Ferrari,4,2,3,HARD,82.625,1,46.3,21.6,104.6
2024,Monaco Grand Prix,LEC,Ferrari,5,2,4,HARD,81.795,1,46.3,21.6,102.8
2024,Monaco Grand Prix,LEC,Ferrari,6,2,5,HARD,81.145,1,46.3,21.6,101
2024,Monaco Grand Prix,LEC,Ferrari,7,2,6,HARD,80.98,1,46.3,21.6,99.2
2024,Monaco Grand Prix,LEC,Ferrari,8,2,7,HARD,81.03,1,46.3,21.6,97.4
2024,Monaco Grand Prix,LEC,Ferrari,9,2,8,HARD,80.114,1,46.3,21.6,95.6
2024,Monaco Grand Prix,LEC,Ferrari,10,2,9,HARD,80.775,1,46.3,21.6,93.8
2024,Monaco Grand Prix,LEC,Ferrari,11,2,10,HARD,81.046,1,46.3,21.6,92
2024,Monaco Grand Prix,LEC,Ferrari,12,2,11,HARD,80.252,1,46.3,21.6,90.2
2024,Monaco Grand Prix,LEC,Ferrari,13,2,12,HARD,79.017,1,46.3,21.6,88.4
2024,Monaco Grand Prix,LEC,Ferrari,14,2,13,HARD,79.913,1,46.3,21.6,86.6
2024,Monaco Grand Prix,LEC,Ferrari,15,2,14,HARD,79.838,1,46.3,21.6,84.8
2024,Monaco Grand Prix,LEC,Ferrari,16,2,15,HARD,80.156,1,46.3,21.6,83
2024,Monaco Grand Prix,LEC,Ferrari,17,2,16,HARD,80.279,1,46.3,21.6,81.2
2024,Monaco Grand Prix,LEC,Ferrari,18,2,17,HARD,79.58,1,46.3,21.6,79.4
2024,Monaco Grand Prix,LEC,Ferrari,19,2,18,HARD,78.842,1,46.3,21.6,77.6
2024,Monaco Grand Prix,LEC,Ferrari,20,2,19,HARD,78.724,1,46.3,21.6,75.8
2024,Monaco Grand Prix,LEC,Ferrari,21,2,20,HARD,78.472,1,46.3,21.6,74
2024,Monaco Grand Prix,LEC,Ferrari,22,2,21,HARD,78.62,1,46.3,21.6,72.2
2024,Monaco Grand Prix,LEC,Ferrari,23,2,22,HARD,78.458,1,46.3,21.6,70.4
2024,Monaco Grand Prix,LEC,Ferrari,24,2,23,HARD,78.725,1,46.3,21.6,68.6
2024,Monaco Grand Prix,LEC,Ferrari,25,2,24,HARD,78.973,1,46.3,21.6,66.8
2024,Monaco Grand Prix,LEC,Ferrari,26,2,25,HARD,78.445,1,46.3,21.6,65
2024,Monaco Grand Prix,LEC,Ferrari,27,2,26,HARD,78.351,1,46.3,21.6,63.2
2024,Monaco Grand Prix,LEC,Ferrari,28,2,27,HARD,78.71,1,46.3,21.6,61.4
2024,Monaco Grand Prix,LEC,Ferrari,29,2,28,HARD,79.053,1,46.3,21.6,59.6
2024,Monaco Grand Prix,LEC,Ferrari,30,2,29,HARD,79.935,1,46.3,21.6,57.8
2024,Monaco Grand Prix,LEC,Ferrari,31,2,30,HARD,78.393,1,46.3,21.6,56
2024,Monaco Grand Prix,LEC,Ferrari,32,2,31,HARD,79.125,1,46.3,21.6,54.2
2024,Monaco Grand Prix,LEC,Ferrari,33,2,32,HARD,78.494,1,46.3,21.6,52.4
2024,Monaco Grand Prix,LEC,Ferrari,34,2,33,HARD,79.319,1,46.3,21.6,50.6
2024,Monaco Grand Prix,LEC,Ferrari,35,2,34,HARD,78.53,1,46.3,21.6,48.8
2024,Monaco Grand Prix,LEC,Ferrari,36,2,35,HARD,78.689,1,46.3,21.6,47
2024,Monaco Grand Prix,LEC,Ferrari,37,2,36,HARD,78.925,1,46.3,21.6,45.2
2024,Monaco Grand Prix,LEC,Ferrari,38,2,37,HARD,78.528,1,46.3,21.6,43.4
2024,Monaco Grand Prix,LEC,Ferrari,39,2,38,HARD,78.181,1,46.3,21.6,41.6
2024,Monaco Grand Prix,LEC,Ferrari,40,2,39,HARD,78.733,1,46.3,21.6,39.8
2024,Monaco Grand Prix,LEC,Ferrari,41,2,40,HARD,78.694,1,46.3,21.6,38
2024,Monaco Grand Prix,LEC,Ferrari,42,2,41,HARD,79.277,1,46.3,21.6,36.2
2024,Monaco Grand Prix,LEC,Ferrari,43,2,42,HARD,77.865,1,46.3,21.6,34.4
2024,Monaco Grand Prix,LEC,Ferrari,44,2,43,HARD,78.276,1,46.3,21.6,32.6
2024,Monaco Grand Prix,LEC,Ferrari,45,2,44,HARD,78.541,1,46.3,21.6,30.8
2024,Monaco Grand Prix,LEC,Ferrari,46,2,45,HARD,78.567,1,46.3,21.6,29
2024,Monaco Grand Prix,LEC,Ferrari,47,2,46,HARD,79.185,1,46.3,21.6,27.2
2024,Monaco Grand Prix,LEC,Ferrari,48,2,47,HARD,77.941,1,46.3,21.6,25.4
2024,Monaco Grand Prix,LEC,Ferrari,49,2,48,HARD,78.506,1,46.3,21.6,23.6
2024,Monaco Grand Prix,LEC,Ferrari,50,2,49,HARD,78.185,1,46.3,21.6,21.8
2024,Monaco Grand Prix,LEC,Ferrari,51,2,50,HARD,77.79,1,46.3,21.6,20
2024,Monaco Grand Prix,LEC,Ferrari,52,2,51,HARD,78.311,1,46.3,21.6,18.2
2024,Monaco Grand Prix,LEC,Ferrari,54,2,53,HARD,77.357,1,46.3,21.6,14.6
2024,Monaco Grand Prix,LEC,Ferrari,55,2,54,HARD,77.444,1,46.3,21.6,12.8
2024,Monaco Grand Prix,LEC,Ferrari,56,2,55,HARD,77.266,1,46.3,21.6,11
2024,Monaco Grand Prix,LEC,Ferrari,57,2,56,HARD,77.64,1,46.3,21.6,9.2
2024,Monaco Grand Prix,LEC,Ferrari,58,2,57,HARD,77.028,1,46.3,21.6,7.4
2024,Monaco Grand Prix,LEC,Ferrari,59,2,58,HARD,77.034,1,46.3,21.6,5.6
2024,Monaco Grand Prix,LEC,Ferrari,60,2,59,HARD,76.414,1,46.3,21.6,3.8
2024,Monaco Grand Prix,LEC,Ferrari,61,2,60,HARD,76.863,1,46.3,21.6,2
2024,Monaco Grand Prix,LEC,Ferrari,62,2,61,HARD,77.454,1,46.3,21.6,0.2
2024,Monaco Grand Prix,LEC,Ferrari,63,2,62,HARD,76.971,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,64,2,63,HARD,76.56,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,65,2,64,HARD,76.607,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,66,2,65,HARD,76.489,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,67,2,66,HARD,75.941,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,68,2,67,HARD,76.082,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,69,2,68,HARD,76.373,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,70,2,69,HARD,75.767,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,71,2,70,HARD,75.162,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,72,2,71,HARD,75.547,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,73,2,72,HARD,76.219,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,74,2,73,HARD,76.105,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,75,2,74,HARD,76.387,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,76,2,75,HARD,76.808,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,77,2,76,HARD,76.933,1,46.3,21.6,0
2024,Monaco Grand Prix,LEC,Ferrari,78,2,77,HARD,78.636,1,46.3,21.6,0
2024,Monaco Grand Prix,PIA,McLaren,3,2,3,HARD,84.953,2,46.3,21.6,106.4
2024,Monaco Grand Prix,PIA,McLaren,4,2,4,HARD,82.314,2,46.3,21.6,104.6
2024,Monaco Grand Prix,PIA,McLaren,5,2,5,HARD,82.019,2,46.3,21.6,102.8
2024,Monaco Grand Prix,PIA,McLaren,6,2,6,HARD,81.354,2,46.3,21.6,101
2024,Monaco Grand Prix,PIA,McLaren,7,2,7,HARD,80.808,2,46.3,21.6,99.2
2024,Monaco Grand Prix,PIA,McLaren,8,2,8,HARD,81.058,2,46.3,21.6,97.4
2024,Monaco Grand Prix,PIA,McLaren,9,2,9,HARD,79.906,2,46.3,21.6,95.6
2024,Monaco Grand Prix,PIA,McLaren,10,2,10,HARD,80.89,2,46.3,21.6,93.8
2024,Monaco Grand Prix,PIA,McLaren,11,2,11,HARD,80.898,2,46.3,21.6,92
2024,Monaco Grand Prix,PIA,McLaren,12,2,12,HARD,80.135,2,46.3,21.6,90.2
2024,Monaco Grand Prix,PIA,McLaren,13,2,13,HARD,78.745,2,46.3,21.6,88.4
2024,Monaco Grand Prix,PIA,McLaren,14,2,14,HARD,80.014,2,46.3,21.6,86.6
2024,Monaco Grand Prix,PIA,McLaren,15,2,15,HARD,80.264,2,46.3,21.6,84.8
2024,Monaco Grand Prix,PIA,McLaren,16,2,16,HARD,79.829,2,46.3,21.6,83
2024,Monaco Grand Prix,PIA,McLaren,17,2,17,HARD,80.028,2,46.3,21.6,81.2
2024,Monaco Grand Prix,PIA,McLaren,18,2,18,HARD,79.832,2,46.3,21.6,79.4
2024,Monaco Grand Prix,PIA,McLaren,19,2,19,HARD,79.179,2,46.3,21.6,77.6
2024,Monaco Grand Prix,PIA,McLaren,20,2,20,HARD,79.055,2,46.3,21.6,75.8
2024,Monaco Grand Prix,PIA,McLaren,21,2,21,HARD,78.601,2,46.3,21.6,74
2024,Monaco Grand Prix,PIA,McLaren,22,2,22,HARD,78.585,2,46.3,21.6,72.2
2024,Monaco Grand Prix,PIA,McLaren,23,2,23,HARD,78.658,2,46.3,21.6,70.4
2024,Monaco Grand Prix,PIA,McLaren,24,2,24,HARD,78.636,2,46.3,21.6,68.6
2024,Monaco Grand Prix,PIA,McLaren,25,2,25,HARD,78.784,2,46.3,21.6,66.8
2024,Monaco Grand Prix,PIA,McLaren,26,2,26,HARD,78.44,2,46.3,21.6,65
2024,Monaco Grand Prix,PIA,McLaren,27,2,27,HARD,78.523,2,46.3,21.6,63.2
2024,Monaco Grand Prix,PIA,McLaren,28,2,28,HARD,78.791,2,46.3,21.6,61.4
2024,Monaco Grand Prix,PIA,McLaren,29,2,29,HARD,79.01,2,46.3,21.6,59.6
2024,Monaco Grand Prix,PIA,McLaren,30,2,30,HARD,79.396,2,46.3,21.6,57.8
2024,Monaco Grand Prix,PIA,McLaren,31,2,31,HARD,78.449,2,46.3,21.6,56
2024,Monaco Grand Prix,PIA,McLaren,32,2,32,HARD,78.969,2,46.3,21.6,54.2
2024,Monaco Grand Prix,PIA,McLaren,33,2,33,HARD,79.06,2,46.3,21.6,52.4
2024,Monaco Grand Prix,PIA,McLaren,34,2,34,HARD,78.978,2,46.3,21.6,50.6
2024,Monaco Grand Prix,PIA,McLaren,35,2,35,HARD,78.605,2,46.3,21.6,48.8
2024,Monaco Grand Prix,PIA,McLaren,36,2,36,HARD,78.882,2,46.3,21.6,47
2024,Monaco Grand Prix,PIA,McLaren,37,2,37,HARD,78.612,2,46.3,21.6,45.2
2024,Monaco Grand Prix,PIA,McLaren,38,2,38,HARD,78.731,2,46.3,21.6,43.4
2024,Monaco Grand Prix,PIA,McLaren,39,2,39,HARD,78.362,2,46.3,21.6,41.6
2024,Monaco Grand Prix,PIA,McLaren,40,2,40,HARD,78.951,2,46.3,21.6,39.8
2024,Monaco Grand Prix,PIA,McLaren,41,2,41,HARD,78.846,2,46.3,21.6,38
2024,Monaco Grand Prix,PIA,McLaren,42,2,42,HARD,79.795,2,46.3,21.6,36.2
2024,Monaco Grand Prix,PIA,McLaren,43,2,43,HARD,78.198,2,46.3,21.6,34.4
2024,Monaco Grand Prix,PIA,McLaren,44,2,44,HARD,78.277,2,46.3,21.6,32.6
2024,Monaco Grand Prix,PIA,McLaren,45,2,45,HARD,78.082,2,46.3,21.6,30.8
2024,Monaco Grand Prix,PIA,McLaren,46,2,46,HARD,78.623,2,46.3,21.6,29
2024,Monaco Grand Prix,PIA,McLaren,47,2,47,HARD,78.399,2,46.3,21.6,27.2
2024,Monaco Grand Prix,PIA,McLaren,48,2,48,HARD,78.395,2,46.3,21.6,25.4
2024,Monaco Grand Prix,PIA,McLaren,49,2,49,HARD,78.136,2,46.3,21.6,23.6
2024,Monaco Grand Prix,PIA,McLaren,50,2,50,HARD,78.35,2,46.3,21.6,21.8
2024,Monaco Grand Prix,PIA,McLaren,51,2,51,HARD,77.909,2,46.3,21.6,20
2024,Monaco Grand Prix,PIA,McLaren,52,2,52,HARD,78.214,2,46.3,21.6,18.2
2024,Monaco Grand Prix,PIA,McLaren,54,2,54,HARD,77.362,2,46.3,21.6,14.6
2024,Monaco Grand Prix,PIA,McLaren,55,2,55,HARD,77.445,2,46.3,21.6,12.8
2024,Monaco Grand Prix,PIA,McLaren,56,2,56,HARD,77.456,2,46.3,21.6,11
2024,Monaco Grand Prix,PIA,McLaren,57,2,57,HARD,77.3,2,46.3,21.6,9.2
2024,Monaco Grand Prix,PIA,McLaren,58,2,58,HARD,77.344,2,46.3,21.6,7.4
2024,Monaco Grand Prix,PIA,McLaren,59,2,59,HARD,77.042,2,46.3,21.6,5.6
2024,Monaco Grand Prix,PIA,McLaren,60,2,60,HARD,76.617,2,46.3,21.6,3.8
2024,Monaco Grand Prix,PIA,McLaren,61,2,61,HARD,76.771,2,46.3,21.6,2
2024,Monaco Grand Prix,PIA,McLaren,62,2,62,HARD,77.095,2,46.3,21.6,0.2
2024,Monaco Grand Prix,PIA,McLaren,63,2,63,HARD,76.921,2,46.3,21.6,0
2024,Monaco Grand Prix,PIA,McLaren,64,2,64,HARD,76.909,2,46.3,21.6,0
2024,Monaco Grand Prix,PIA,McLaren,65,2,65,HARD,76.391,2,46.3,21.6,0
2024,Monaco Grand Prix,PIA,McLaren,66,2,66,HARD,76.64,2,46.3,21.6,0
2024,Monaco Grand Prix,PIA,McLaren,67,2,67,HARD,76.596,2,46.3,21.6,0
2024,Monaco Grand Prix,PIA,McLaren,68,2,68,HARD,76.601,2,46.3,21.6,0
2024,Monaco Grand Prix,PIA,McLaren,69,2,69,HARD,77.371,2,46.3,21.6,0
2024,Monaco Grand Prix,PIA,McLaren,70,2,70,HARD,77.27,2,46.3,21.6,0
2024,Monaco Grand Prix,PIA,McLaren,71,2,71,HARD,77.184,2,46.3,21.6,0
2024,Monaco Grand Prix,PIA,McLaren,72,2,72,HARD,76.652,2,46.3,21.6,0
