Year,Event,Driver,Team,LapNumber,Stint,TyreLife,Compound,LapTime,Position,TrackTemp,AirTemp,FuelEstimate,RowID,NormalizedLap
2025,Emilia Romagna Grand Prix,PIA,McLaren,35,3,5,HARD,79.656,4,42.7,24,48.8,1368,0.762
2025,Emilia Romagna Grand Prix,PIA,McLaren,36,3,6,HARD,79.741,4,42.7,24,47,1369,0.846999999999994
2025,Emilia Romagna Grand Prix,PIA,McLaren,37,3,7,HARD,79.583,4,42.7,24,45.2,1370,0.688999999999993
2025,Emilia Romagna Grand Prix,PIA,McLaren,38,3,8,HARD,79.743,4,42.7,24,43.4,1371,0.84899999999999
2025,Emilia Romagna Grand Prix,PIA,McLaren,39,3,9,HARD,80.061,4,42.7,24,41.6,1372,1.167
2025,Emilia Romagna Grand Prix,PIA,McLaren,40,3,10,HARD,79.398,3,42.7,24,39.8,1373,0.503999999999991
2025,Emilia Romagna Grand Prix,PIA,McLaren,41,3,11,HARD,80.458,3,42.7,24,38,1374,1.56399999999999
2025,Emilia Romagna Grand Prix,PIA,McLaren,42,3,12,HARD,79.959,3,42.7,24,36.2,1375,1.065
2025,Emilia Romagna Grand Prix,PIA,McLaren,43,3,13,HARD,79.231,3,42.7,24,34.4,1376,0.336999999999989
2025,Emilia Romagna Grand Prix,PIA,McLaren,44,3,14,HARD,79.849,3,42.7,24,32.6,1377,0.954999999999998
2025,Emilia Romagna Grand Prix,PIA,McLaren,45,3,15,HARD,80.339,3,42.7,24,30.8,1378,1.44499999999999
2025,Emilia Romagna Grand Prix,PIA,McLaren,54,3,24,HARD,79.451,2,42.7,24,14.6,1379,0.556999999999988
2025,Emilia Romagna Grand Prix,PIA,McLaren,55,3,25,HARD,79.106,2,42.7,24,12.8,1380,0.211999999999989
2025,Emilia Romagna Grand Prix,PIA,McLaren,56,3,26,HARD,78.894,2,42.7,24,11,1381,0
2025,Emilia Romagna Grand Prix,PIA,McLaren,57,3,27,HARD,79.191,2,42.7,24,9.2,1382,0.296999999999997
2025,Emilia Romagna Grand Prix,PIA,McLaren,58,3,28,HARD,81.102,3,42.7,24,7.4,1383,2.208
2025,Emilia Romagna Grand Prix,PIA,McLaren,59,3,29,HARD,79.629,3,42.7,24,5.6,1384,0.734999999999999
2025,Emilia Romagna Grand Prix,PIA,McLaren,60,3,30,HARD,79.483,3,42.7,24,3.8,1385,0.588999999999999
2025,Emilia Romagna Grand Prix,PIA,McLaren,61,3,31,HARD,79.725,3,42.7,24,2,1386,0.830999999999989
2025,Emilia Romagna Grand Prix,PIA,McLaren,62,3,32,HARD,79.349,3,42.7,24,0.2,1387,0.454999999999998
2025,Emilia Romagna Grand Prix,PIA,McLaren,63,3,33,HARD,79.546,3,42.7,24,0,1388,0.652000000000001
2025,Japanese Grand Prix,PIA,McLaren,2,1,2,MEDIUM,94.084,3,20.5,14.4,108.2,1389,3.045
2025,Japanese Grand Prix,PIA,McLaren,3,1,3,MEDIUM,94.042,3,20.5,14.4,106.4,1390,3.003
2025,Japanese Grand Prix,PIA,McLaren,4,1,4,MEDIUM,93.699,3,20.5,14.4,104.6,1391,2.66
2025,Japanese Grand Prix,PIA,McLaren,5,1,5,MEDIUM,93.967,3,20.5,14.4,102.8,1392,2.928
2025,Japanese Grand Prix,PIA,McLaren,6,1,6,MEDIUM,93.831,3,20.5,14.4,101,1393,2.792
2025,Japanese Grand Prix,PIA,McLaren,7,1,7,MEDIUM,93.849,3,20.5,14.4,99.2,1394,2.81
2025,Japanese Grand Prix,PIA,McLaren,8,1,8,MEDIUM,93.772,3,20.5,14.4,97.4,1395,2.733
2025,Japanese Grand Prix,PIA,McLaren,9,1,9,MEDIUM,93.59,3,20.5,14.4,95.6,1396,2.551
2025,Japanese Grand Prix,PIA,McLaren,10,1,10,MEDIUM,94.175,3,20.5,14.4,93.8,1397,3.136
2025,Japanese Grand Prix,PIA,McLaren,11,1,11,MEDIUM,93.479,3,20.5,14.4,92,1398,2.44
2025,Japanese Grand Prix,PIA,McLaren,12,1,12,MEDIUM,93.334,3,20.5,14.4,90.2,1399,2.295
2025,Japanese Grand Prix,PIA,McLaren,13,1,13,MEDIUM,93.253,3,20.5,14.4,88.4,1400,2.214
2025,Japanese Grand Prix,PIA,McLaren,14,1,14,MEDIUM,93.56,3,20.5,14.4,86.6,1401,2.521
2025,Japanese Grand Prix,PIA,McLaren,15,1,15,MEDIUM,93.361,3,20.5,14.4,84.8,1402,2.322
2025,Japanese Grand Prix,PIA,McLaren,16,1,16,MEDIUM,93.572,3,20.5,14.4,83,1403,2.533
2025,Japanese Grand Prix,PIA,McLaren,17,1,17,MEDIUM,93.667,3,20.5,14.4,81.2,1404,2.628
2025,Japanese Grand Prix,PIA,McLaren,18,1,18,MEDIUM,93.66,3,20.5,14.4,79.4,1405,2.621
2025,Japanese Grand Prix,PIA,McLaren,23,2,3,HARD,93.017,7,20.5,14.4,70.4,1406,1.97799999999999
2025,Japanese Grand Prix,PIA,McLaren,24,2,4,HARD,92.386,6,20.5,14.4,68.6,1407,1.34699999999999
2025,Japanese Grand Prix,PIA,McLaren,25,2,5,HARD,92.399,6,20.5,14.4,66.8,1408,1.36
2025,Japanese Grand Prix,PIA,McLaren,26,2,6,HARD,92.44,5,20.5,14.4,65,1409,1.401
2025,Japanese Grand Prix,PIA,McLaren,27,2,7,HARD,92.435,5,20.5,14.4,63.2,1410,1.396
2025,Japanese Grand Prix,PIA,McLaren,28,2,8,HARD,92.142,5,20.5,14.4,61.4,1411,1.10299999999999
2025,Japanese Grand Prix,PIA,McLaren,29,2,9,HARD,92.181,5,20.5,14.4,59.6,1412,1.142
2025,Japanese Grand Prix,PIA,McLaren,30,2,10,HARD,92.047,5,20.5,14.4,57.8,1413,1.008
2025,Japanese Grand Prix,PIA,McLaren,31,2,11,HARD,92.001,4,20.5,14.4,56,1414,0.962000000000003
2025,Japanese Grand Prix,PIA,McLaren,32,2,12,HARD,91.828,3,20.5,14.4,54.2,1415,0.789000000000001
2025,Japanese Grand Prix,PIA,McLaren,33,2,13,HARD,91.432,3,20.5,14.4,52.4,1416,0.393000000000001
2025,Japanese Grand Prix,PIA,McLaren,34,2,14,HARD,91.681,3,20.5,14.4,50.6,1417,0.641999999999996
2025,Japanese Grand Prix,PIA,McLaren,35,2,15,HARD,91.854,3,20.5,14.4,48.8,1418,0.814999999999998
2025,Japanese Grand Prix,PIA,McLaren,36,2,16,HARD,91.615,3,20.5,14.4,47,1419,0.575999999999993
2025,Japanese Grand Prix,PIA,McLaren,37,2,17,HARD,91.616,3,20.5,14.4,45.2,1420,0.576999999999998
2025,Japanese Grand Prix,PIA,McLaren,38,2,18,HARD,91.762,3,20.5,14.4,43.4,1421,0.722999999999999
2025,Japanese Grand Prix,PIA,McLaren,39,2,19,HARD,91.631,3,20.5,14.4,41.6,1422,0.591999999999999
2025,Japanese Grand Prix,PIA,McLaren,40,2,20,HARD,91.475,3,20.5,14.4,39.8,1423,0.435999999999993
2025,Japanese Grand Prix,PIA,McLaren,41,2,21,HARD,91.565,3,20.5,14.4,38,1424,0.525999999999996
2025,Japanese Grand Prix,PIA,McLaren,42,2,22,HARD,91.33,3,20.5,14.4,36.2,1425,0.290999999999997
2025,Japanese Grand Prix,PIA,McLaren,43,2,23,HARD,91.42,3,20.5,14.4,34.4,1426,0.381
2025,Japanese Grand Prix,PIA,McLaren,44,2,24,HARD,91.875,3,20.5,14.4,32.6,1427,0.835999999999999
2025,Japanese Grand Prix,PIA,McLaren,45,2,25,HARD,91.551,3,20.5,14.4,30.8,1428,0.512
2025,Japanese Grand Prix,PIA,McLaren,46,2,26,HARD,91.284,3,20.5,14.4,29,1429,0.245000000000005
2025,Japanese Grand Prix,PIA,McLaren,47,2,27,HARD,91.222,3,20.5,14.4,27.2,1430,0.182999999999993
2025,Japanese Grand Prix,PIA,McLaren,48,2,28,HARD,91.109,3,20.5,14.4,25.4,1431,0.0699999999999932
2025,Japanese Grand Prix,PIA,McLaren,49,2,29,HARD,91.841,3,20.5,14.4,23.6,1432,0.801999999999992
2025,Japanese Grand Prix,PIA,McLaren,50,2,30,HARD,91.544,3,20.5,14.4,21.8,1433,0.504999999999995
2025,Japanese Grand Prix,PIA,McLaren,51,2,31,HARD,91.139,3,20.5,14.4,20,1434,0.0999999999999943
2025,Japanese Grand Prix,PIA,McLaren,52,2,32,HARD,91.201,3,20.5,14.4,18.2,1435,0.161999999999992
2025,Japanese Grand Prix,PIA,McLaren,53,2,33,HARD,91.039,3,20.5,14.4,16.4,1436,0
2025,Miami Grand Prix,PIA,McLaren,25,1,1,MEDIUM,91.392,1,38.7,26.6,66.8,1437,1.56999999999999
2025,Miami Grand Prix,PIA,McLaren,26,1,2,MEDIUM,91.507,1,38.7,26.6,65,1438,1.685
2025,Miami Grand Prix,PIA,McLaren,27,1,3,MEDIUM,91.432,1,38.7,26.6,63.2,1439,1.61
2025,Miami Grand Prix,PIA,McLaren,28,1,4,MEDIUM,91.718,1,38.7,26.6,61.4,1440,1.896
2025,Miami Grand Prix,PIA,McLaren,31,1,7,MEDIUM,90.17,1,38.7,26.6,56,1441,0.347999999999999
2025,Miami Grand Prix,PIA,McLaren,36,2,4,HARD,90.201,1,38.7,26.6,47,1442,0.378999999999991
2025,Miami Grand Prix,PIA,McLaren,37,2,5,HARD,90.07,1,38.7,26.6,45.2,1443,0.24799999999999
2025,Miami Grand Prix,PIA,McLaren,38,2,6,HARD,90.167,1,38.7,26.6,43.4,1444,0.344999999999999
2025,Miami Grand Prix,PIA,McLaren,39,2,7,HARD,90.194,1,38.7,26.6,41.6,1445,0.372
2025,Miami Grand Prix,PIA,McLaren,40,2,8,HARD,90.236,1,38.7,26.6,39.8,1446,0.414000000000001
2025,Miami Grand Prix,PIA,McLaren,41,2,9,HARD,90.37,1,38.7,26.6,38,1447,0.548000000000002
2025,Miami Grand Prix,PIA,McLaren,42,2,10,HARD,90.307,1,38.7,26.6,36.2,1448,0.484999999999999
2025,Miami Grand Prix,PIA,McLaren,43,2,11,HARD,90.413,1,38.7,26.6,34.4,1449,0.590999999999994
2025,Miami Grand Prix,PIA,McLaren,44,2,12,HARD,90.137,1,38.7,26.6,32.6,1450,0.314999999999998
2025,Miami Grand Prix,PIA,McLaren,45,2,13,HARD,90.589,1,38.7,26.6,30.8,1451,0.766999999999996
2025,Miami Grand Prix,PIA,McLaren,46,2,14,HARD,90.653,1,38.7,26.6,29,1452,0.831000000000003
2025,Miami Grand Prix,PIA,McLaren,47,2,15,HARD,90.372,1,38.7,26.6,27.2,1453,0.549999999999997
2025,Miami Grand Prix,PIA,McLaren,48,2,16,HARD,90.559,1,38.7,26.6,25.4,1454,0.736999999999995
2025,Miami Grand Prix,PIA,McLaren,49,2,17,HARD,89.992,1,38.7,26.6,23.6,1455,0.170000000000002
2025,Miami Grand Prix,PIA,McLaren,50,2,18,HARD,90.136,1,38.7,26.6,21.8,1456,0.313999999999993
2025,Miami Grand Prix,PIA,McLaren,51,2,19,HARD,90.103,1,38.7,26.6,20,1457,0.280999999999992
2025,Miami Grand Prix,PIA,McLaren,52,2,20,HARD,90.245,1,38.7,26.6,18.2,1458,0.423000000000002
2025,Miami Grand Prix,PIA,McLaren,53,2,21,HARD,90.658,1,38.7,26.6,16.4,1459,0.835999999999999
2025,Miami Grand Prix,PIA,McLaren,54,2,22,HARD,90.269,1,38.7,26.6,14.6,1460,0.447000000000003
2025,Miami Grand Prix,PIA,McLaren,55,2,23,HARD,90.761,1,38.7,26.6,12.8,1461,0.938999999999993
2025,Miami Grand Prix,PIA,McLaren,56,2,24,HARD,90.579,1,38.7,26.6,11,1462,0.756999999999991
2025,Miami Grand Prix,PIA,McLaren,57,2,25,HARD,90.441,1,38.7,26.6,9.2,1463,0.619
2025,Monaco Grand Prix,PIA,McLaren,5,1,5,MEDIUM,80.048,3,43.3,22.2,102.8,1464,6.303
2025,Monaco Grand Prix,PIA,McLaren,6,1,6,MEDIUM,79.793,3,43.3,22.2,101,1465,6.048
2025,Monaco Grand Prix,PIA,McLaren,7,1,7,MEDIUM,79.261,3,43.3,22.2,99.2,1466,5.51599999999999
2025,Monaco Grand Prix,PIA,McLaren,12,1,12,MEDIUM,77.393,3,43.3,22.2,90.2,1467,3.648
2025,Monaco Grand Prix,PIA,McLaren,13,1,13,MEDIUM,76.748,3,43.3,22.2,88.4,1468,3.003
2025,Monaco Grand Prix,PIA,McLaren,14,1,14,MEDIUM,76.412,3,43.3,22.2,86.6,1469,2.667
2025,Monaco Grand Prix,PIA,McLaren,15,1,15,MEDIUM,75.522,3,43.3,22.2,84.8,1470,1.777
2025,Monaco Grand Prix,PIA,McLaren,16,1,16,MEDIUM,75.643,3,43.3,22.2,83,1471,1.898
2025,Monaco Grand Prix,PIA,McLaren,17,1,17,MEDIUM,75.457,3,43.3,22.2,81.2,1472,1.71199999999999
2025,Monaco Grand Prix,PIA,McLaren,18,1,18,MEDIUM,74.934,3,43.3,22.2,79.4,1473,1.18899999999999
2025,Monaco Grand Prix,PIA,McLaren,23,2,3,HARD,77.79,4,43.3,22.2,70.4,1474,4.045
2025,Monaco Grand Prix,PIA,McLaren,24,2,4,HARD,75.487,4,43.3,22.2,68.6,1475,1.74199999999999
2025,Monaco Grand Prix,PIA,McLaren,25,2,5,HARD,74.94,4,43.3,22.2,66.8,1476,1.19499999999999
2025,Monaco Grand Prix,PIA,McLaren,26,2,6,HARD,74.96,4,43.3,22.2,65,1477,1.21499999999999
2025,Monaco Grand Prix,PIA,McLaren,27,2,7,HARD,74.772,4,43.3,22.2,63.2,1478,1.027
2025,Monaco Grand Prix,PIA,McLaren,28,2,8,HARD,75.556,3,43.3,22.2,61.4,1479,1.81099999999999
2025,Monaco Grand Prix,PIA,McLaren,29,2,9,HARD,74.736,3,43.3,22.2,59.6,1480,0.991
2025,Monaco Grand Prix,PIA,McLaren,30,2,10,HARD,74.868,3,43.3,22.2,57.8,1481,1.12299999999999
2025,Monaco Grand Prix,PIA,McLaren,31,2,11,HARD,75.735,3,43.3,22.2,56,1482,1.98999999999999
2025,Monaco Grand Prix,PIA,McLaren,32,2,12,HARD,76.822,3,43.3,22.2,54.2,1483,3.077
2025,Monaco Grand Prix,PIA,McLaren,33,2,13,HARD,76.325,3,43.3,22.2,52.4,1484,2.58
2025,Monaco Grand Prix,PIA,McLaren,34,2,14,HARD,75.947,3,43.3,22.2,50.6,1485,2.202
2025,Monaco Grand Prix,PIA,McLaren,35,2,15,HARD,74.819,3,43.3,22.2,48.8,1486,1.074
2025,Monaco Grand Prix,PIA,McLaren,36,2,16,HARD,75.107,3,43.3,22.2,47,1487,1.36199999999999
2025,Monaco Grand Prix,PIA,McLaren,37,2,17,HARD,75.396,3,43.3,22.2,45.2,1488,1.651
2025,Monaco Grand Prix,PIA,McLaren,39,2,19,HARD,74.594,3,43.3,22.2,41.6,1489,0.84899999999999
2025,Monaco Grand Prix,PIA,McLaren,40,2,20,HARD,74.344,3,43.3,22.2,39.8,1490,0.59899999999999
2025,Monaco Grand Prix,PIA,McLaren,41,2,21,HARD,74.297,3,43.3,22.2,38,1491,0.551999999999992
2025,Monaco Grand Prix,PIA,McLaren,42,2,22,HARD,74.137,3,43.3,22.2,36.2,1492,0.391999999999996
2025,Monaco Grand Prix,PIA,McLaren,43,2,23,HARD,75.181,3,43.3,22.2,34.4,1493,1.43599999999999
2025,Monaco Grand Prix,PIA,McLaren,44,2,24,HARD,74.676,3,43.3,22.2,32.6,1494,0.930999999999997
2025,Monaco Grand Prix,PIA,McLaren,45,2,25,HARD,75.124,3,43.3,22.2,30.8,1495,1.37899999999999
2025,Monaco Grand Prix,PIA,McLaren,46,2,26,HARD,74.875,3,43.3,22.2,29,1496,1.13
2025,Monaco Grand Prix,PIA,McLaren,51,3,3,HARD,74.713,4,43.3,22.2,20,1497,0.967999999999989
2025,Monaco Grand Prix,PIA,McLaren,52,3,4,HARD,74.087,4,43.3,22.2,18.2,1498,0.341999999999999
2025,Monaco Grand Prix,PIA,McLaren,53,3,5,HARD,74.004,4,43.3,22.2,16.4,1499,0.259
2025,Monaco Grand Prix,PIA,McLaren,54,3,6,HARD,74.703,4,43.3,22.2,14.6,1500,0.957999999999998
2025,Monaco Grand Prix,PIA,McLaren,55,3,7,HARD,76.244,4,43.3,22.2,12.8,1501,2.499
2025,Monaco Grand Prix,PIA,McLaren,56,3,8,HARD,75.113,4,43.3,22.2,11,1502,1.36799999999999
2025,Monaco Grand Prix,PIA,McLaren,57,3,9,HARD,74.81,4,43.3,22.2,9.2,1503,1.065
2025,Monaco Grand Prix,PIA,McLaren,58,3,10,HARD,74.83,4,43.3,22.2,7.4,1504,1.08499999999999
2025,Monaco Grand Prix,PIA,McLaren,59,3,11,HARD,73.916,4,43.3,22.2,5.6,1505,0.170999999999992
2025,Monaco Grand Prix,PIA,McLaren,60,3,12,HARD,73.745,4,43.3,22.2,3.8,1506,0
2025,Monaco Grand Prix,PIA,McLaren,61,3,13,HARD,74.485,4,43.3,22.2,2,1507,0.739999999999995
2025,Monaco Grand Prix,PIA,McLaren,62,3,14,HARD,75.213,4,43.3,22.2,0.2,1508,1.46799999999999
2025,Monaco Grand Prix,PIA,McLaren,63,3,15,HARD,74.381,4,43.3,22.2,0,1509,0.635999999999996
2025,Monaco Grand Prix,PIA,McLaren,64,3,16,HARD,75.204,4,43.3,22.2,0,1510,1.45899999999999
2025,Monaco Grand Prix,PIA,McLaren,65,3,17,HARD,74.661,4,43.3,22.2,0,1511,0.915999999999997
2025,Monaco Grand Prix,PIA,McLaren,66,3,18,HARD,75.106,4,43.3,22.2,0,1512,1.36099999999999
2025,Monaco Grand Prix,PIA,McLaren,67,3,19,HARD,75.014,4,43.3,22.2,0,1513,1.26899999999999
2025,Monaco Grand Prix,PIA,McLaren,68,3,20,HARD,75.26,4,43.3,22.2,0,1514,1.515
2025,Monaco Grand Prix,PIA,McLaren,69,3,21,HARD,75.638,4,43.3,22.2,0,1515,1.893
2025,Monaco Grand Prix,PIA,McLaren,70,3,22,HARD,75.899,4,43.3,22.2,0,1516,2.154
2025,Monaco Grand Prix,PIA,McLaren,71,3,23,HARD,75.595,4,43.3,22.2,0,1517,1.84999999999999
2025,Monaco Grand Prix,PIA,McLaren,72,3,24,HARD,76.141,4,43.3,22.2,0,1518,2.396
2025,Monaco Grand Prix,PIA,McLaren,73,3,25,HARD,76.214,4,43.3,22.2,0,1519,2.46899999999999
2025,Monaco Grand Prix,PIA,McLaren,74,3,26,HARD,76.193,4,43.3,22.2,0,1520,2.44799999999999
2025,Monaco Grand Prix,PIA,McLaren,75,3,27,HARD,76.139,4,43.3,22.2,0,1521,2.39399999999999
2025,Monaco Grand Prix,PIA,McLaren,76,3,28,HARD,75.909,4,43.3,22.2,0,1522,2.164
2025,Monaco Grand Prix,PIA,McLaren,77,3,29,HARD,76.523,3,43.3,22.2,0,1523,2.77799999999999
2025,Monaco Grand Prix,PIA,McLaren,78,3,30,HARD,75.02,3,43.3,22.2,0,1524,1.27499999999999
2025,Saudi Arabian Grand Prix,PIA,McLaren,4,1,4,MEDIUM,94.247,2,37.8,29.5,104.6,1525,2.01900000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,5,1,5,MEDIUM,93.418,2,37.8,29.5,102.8,1526,1.19000000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,6,1,6,MEDIUM,93.917,2,37.8,29.5,101,1527,1.68900000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,7,1,7,MEDIUM,93.523,2,37.8,29.5,99.2,1528,1.295
2025,Saudi Arabian Grand Prix,PIA,McLaren,8,1,8,MEDIUM,93.893,2,37.8,29.5,97.4,1529,1.66500000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,9,1,9,MEDIUM,93.5,2,37.8,29.5,95.6,1530,1.27200000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,10,1,10,MEDIUM,94.045,2,37.8,29.5,93.8,1531,1.81700000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,11,1,11,MEDIUM,93.808,2,37.8,29.5,92,1532,1.58000000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,12,1,12,MEDIUM,93.77,2,37.8,29.5,90.2,1533,1.542
2025,Saudi Arabian Grand Prix,PIA,McLaren,13,1,13,MEDIUM,94.28,2,37.8,29.5,88.4,1534,2.05200000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,14,1,14,MEDIUM,94.072,2,37.8,29.5,86.6,1535,1.84400000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,15,1,15,MEDIUM,94.149,2,37.8,29.5,84.8,1536,1.92100000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,16,1,16,MEDIUM,94.124,2,37.8,29.5,83,1537,1.896
2025,Saudi Arabian Grand Prix,PIA,McLaren,17,1,17,MEDIUM,94.279,2,37.8,29.5,81.2,1538,2.051
2025,Saudi Arabian Grand Prix,PIA,McLaren,22,2,3,HARD,94.024,3,37.8,29.5,72.2,1539,1.79600000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,23,2,4,HARD,93.119,3,37.8,29.5,70.4,1540,0.891000000000005
2025,Saudi Arabian Grand Prix,PIA,McLaren,24,2,5,HARD,92.76,3,37.8,29.5,68.6,1541,0.532000000000011
2025,Saudi Arabian Grand Prix,PIA,McLaren,25,2,6,HARD,93.092,3,37.8,29.5,66.8,1542,0.864000000000004
2025,Saudi Arabian Grand Prix,PIA,McLaren,26,2,7,HARD,92.922,3,37.8,29.5,65,1543,0.694000000000003
2025,Saudi Arabian Grand Prix,PIA,McLaren,27,2,8,HARD,92.875,3,37.8,29.5,63.2,1544,0.647000000000006
2025,Saudi Arabian Grand Prix,PIA,McLaren,28,2,9,HARD,92.831,3,37.8,29.5,61.4,1545,0.603000000000009
2025,Saudi Arabian Grand Prix,PIA,McLaren,29,2,10,HARD,92.808,3,37.8,29.5,59.6,1546,0.580000000000013
2025,Saudi Arabian Grand Prix,PIA,McLaren,30,2,11,HARD,92.938,2,37.8,29.5,57.8,1547,0.710000000000008
2025,Saudi Arabian Grand Prix,PIA,McLaren,31,2,12,HARD,92.774,2,37.8,29.5,56,1548,0.546000000000006
2025,Saudi Arabian Grand Prix,PIA,McLaren,32,2,13,HARD,92.787,2,37.8,29.5,54.2,1549,0.559000000000012
2025,Saudi Arabian Grand Prix,PIA,McLaren,33,2,14,HARD,92.657,2,37.8,29.5,52.4,1550,0.429000000000002
2025,Saudi Arabian Grand Prix,PIA,McLaren,34,2,15,HARD,93.201,1,37.8,29.5,50.6,1551,0.972999999999999
2025,Saudi Arabian Grand Prix,PIA,McLaren,35,2,16,HARD,92.555,1,37.8,29.5,48.8,1552,0.327000000000012
2025,Saudi Arabian Grand Prix,PIA,McLaren,36,2,17,HARD,92.624,1,37.8,29.5,47,1553,0.396000000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,37,2,18,HARD,92.7,1,37.8,29.5,45.2,1554,0.472000000000008
2025,Saudi Arabian Grand Prix,PIA,McLaren,38,2,19,HARD,92.663,1,37.8,29.5,43.4,1555,0.435000000000002
2025,Saudi Arabian Grand Prix,PIA,McLaren,39,2,20,HARD,92.701,1,37.8,29.5,41.6,1556,0.472999999999999
2025,Saudi Arabian Grand Prix,PIA,McLaren,40,2,21,HARD,92.778,1,37.8,29.5,39.8,1557,0.550000000000011
2025,Saudi Arabian Grand Prix,PIA,McLaren,41,2,22,HARD,92.987,1,37.8,29.5,38,1558,0.759
2025,Saudi Arabian Grand Prix,PIA,McLaren,42,2,23,HARD,92.686,1,37.8,29.5,36.2,1559,0.458000000000013
2025,Saudi Arabian Grand Prix,PIA,McLaren,43,2,24,HARD,92.871,1,37.8,29.5,34.4,1560,0.643000000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,44,2,25,HARD,92.815,1,37.8,29.5,32.6,1561,0.587000000000003
2025,Saudi Arabian Grand Prix,PIA,McLaren,45,2,26,HARD,92.393,1,37.8,29.5,30.8,1562,0.165000000000006
2025,Saudi Arabian Grand Prix,PIA,McLaren,46,2,27,HARD,93.352,1,37.8,29.5,29,1563,1.12400000000001
2025,Saudi Arabian Grand Prix,PIA,McLaren,47,2,28,HARD,92.669,1,37.8,29.5,27.2,1564,0.441000000000003
2025,Saudi Arabian Grand Prix,PIA,McLaren,48,2,29,HARD,92.728,1,37.8,29.5,25.4,1565,0.5
2025,Saudi Arabian Grand Prix,PIA,McLaren,49,2,30,HARD,92.927,1,37.8,29.5,23.6,1566,0.699000000000012
2025,Saudi Arabian Grand Prix,PIA,McLaren,50,2,31,HARD,92.228,1,37.8,29.5,21.8,1567,0
2025,Spanish Grand Prix,PIA,McLaren,2,1,2,SOFT,80.211,1,48.5,29.1,108.2,1568,4.468
2025,Spanish Grand Prix,PIA,McLaren,3,1,3,SOFT,79.866,1,48.5,29.1,106.4,1569,4.123
2025,Spanish Grand Prix,PIA,McLaren,4,1,4,SOFT,80.359,1,48.5,29.1,104.6,1570,4.616
2025,Spanish Grand Prix,PIA,McLaren,5,1,5,SOFT,80.467,1,48.5,29.1,102.8,1571,4.724
2025,Spanish Grand Prix,PIA,McLaren,6,1,6,SOFT,80.254,1,48.5,29.1,101,1572,4.51100000000001
2025,Spanish Grand Prix,PIA,McLaren,7,1,7,SOFT,80.931,1,48.5,29.1,99.2,1573,5.188
2025,Spanish Grand Prix,PIA,McLaren,8,1,8,SOFT,80.828,1,48.5,29.1,97.4,1574,5.08500000000001
2025,Spanish Grand Prix,PIA,McLaren,9,1,9,SOFT,80.767,1,48.5,29.1,95.6,1575,5.024
2025,Spanish Grand Prix,PIA,McLaren,10,1,10,SOFT,80.89,1,48.5,29.1,93.8,1576,5.14700000000001
2025,Spanish Grand Prix,PIA,McLaren,11,1,11,SOFT,81.136,1,48.5,29.1,92,1577,5.393
2025,Spanish Grand Prix,PIA,McLaren,12,1,12,SOFT,81.091,1,48.5,29.1,90.2,1578,5.348
2025,Spanish Grand Prix,PIA,McLaren,13,1,13,SOFT,81.033,1,48.5,29.1,88.4,1579,5.29000000000001
2025,Spanish Grand Prix,PIA,McLaren,14,1,14,SOFT,80.78,1,48.5,29.1,86.6,1580,5.03700000000001
2025,Spanish Grand Prix,PIA,McLaren,15,1,15,SOFT,80.804,1,48.5,29.1,84.8,1581,5.06100000000001
2025,Spanish Grand Prix,PIA,McLaren,16,1,16,SOFT,80.659,1,48.5,29.1,83,1582,4.91600000000001
2025,Spanish Grand Prix,PIA,McLaren,17,1,17,SOFT,80.657,1,48.5,29.1,81.2,1583,4.914
2025,Spanish Grand Prix,PIA,McLaren,18,1,18,SOFT,80.693,1,48.5,29.1,79.4,1584,4.95
2025,Spanish Grand Prix,PIA,McLaren,19,1,19,SOFT,80.85,1,48.5,29.1,77.6,1585,5.107
2025,Spanish Grand Prix,PIA,McLaren,20,1,20,SOFT,81.126,1,48.5,29.1,75.8,1586,5.38300000000001
2025,Spanish Grand Prix,PIA,McLaren,25,2,3,MEDIUM,79.85,2,48.5,29.1,66.8,1587,4.107
2025,Spanish Grand Prix,PIA,McLaren,26,2,4,MEDIUM,79.913,2,48.5,29.1,65,1588,4.17
2025,Spanish Grand Prix,PIA,McLaren,27,2,5,MEDIUM,79.749,2,48.5,29.1,63.2,1589,4.006
2025,Spanish Grand Prix,PIA,McLaren,28,2,6,MEDIUM,79.904,2,48.5,29.1,61.4,1590,4.161
2025,Spanish Grand Prix,PIA,McLaren,29,2,7,MEDIUM,79.919,1,48.5,29.1,59.6,1591,4.176
2025,Spanish Grand Prix,PIA,McLaren,30,2,8,MEDIUM,79.807,1,48.5,29.1,57.8,1592,4.06400000000001
2025,Spanish Grand Prix,PIA,McLaren,31,2,9,MEDIUM,79.719,1,48.5,29.1,56,1593,3.976
